property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,central park flower valley aqua front towers,sector 33,2.1,11738.0,0.0,3,2,6.0,North-East,Under Construction,1619.0,0,0,0,0,0,unfurnished,44
flat,ambience creacions,sector 22,2.0,14493.0,0.0,2,2,9.0,East,Relatively New,1533.0,0,0,0,0,0,unfurnished,53
flat,signature global city 63a,sector 63,2.0,12804.0,3.0,3,2,1.0,North,Under Construction,1540.0,0,0,0,0,0,unfurnished,41
flat,godrej oasis,sector 88,1.29,7799.0,1.0,3,3,5.0,East,New Property,1641.0,1,0,0,0,1,unfurnished,83
flat,m3m skycity,sector 65,2.85,15591.0,0.0,3,3,43.0,South,Under Construction,1828.0,0,0,0,0,0,unfurnished,136
flat,supertech araville,sector 79,1.1,5641.0,3.0,3,3,1.0,East,Relatively New,2166.0,0,0,0,0,0,unfurnished,113
flat,smart world orchard,sector 61,1.65,13750.0,2.0,2,2,1.0,East,Under Construction,1333.0,1,0,0,0,0,unfurnished,44
flat,hcbs sports ville,sohna road,0.24,7407.0,1.0,1,2,1.0,North,New Property,360.0,0,0,0,0,0,unfurnished,84
flat,emaar palm premier,sector 77,2.1,10500.0,0.0,4,4,11.0,North-East,New Property,1600.0,0,1,0,0,0,semifurnished,155
flat,godrej nature plus,sector 33,1.9,9850.0,0.0,3,4,14.0,North-East,New Property,2143.0,0,1,0,0,0,unfurnished,114
flat,godrej aria,sector 79,1.1,11482.0,0.0,2,3,9.0,East,New Property,81.0,0,0,0,0,0,unfurnished,65
flat,ramsons kshitij,sector 95,0.32,4501.0,0.0,2,1,8.0,North,Relatively New,563.0,0,0,0,0,1,semifurnished,34
flat,conscient one,sector 109,1.7,17617.0,0.0,1,2,9.0,North-East,Relatively New,965.0,0,0,0,0,0,unfurnished,0
flat,pareena laxmi apartments,sector 99,0.32,6107.0,1.0,2,2,2.0,North-East,New Property,473.0,0,0,0,0,0,unfurnished,62
flat,pyramid elite,sector 86,0.45,7745.0,0.0,2,1,4.0,North-East,Under Construction,646.0,0,0,0,0,0,unfurnished,87
flat,raheja revanta,sector 78,1.2,10017.0,0.0,2,2,32.0,East,Under Construction,823.0,0,0,0,0,0,unfurnished,51
flat,m3m skycity,sector 65,2.1,16031.0,0.0,2,2,43.0,North-East,New Property,1186.0,0,0,0,0,0,unfurnished,158
flat,not applicable,laxma,0.42,5600.0,1.0,2,1,3.0,East,Relatively New,833.0,0,0,0,0,0,unfurnished,37
flat,godrej nature plus,sector 33,1.55,9955.0,0.0,2,4,8.0,East,New Property,1730.0,0,0,0,0,0,unfurnished,47
flat,ramprastha city,dwarka expressway,1.3,9028.0,1.0,3,2,3.0,East,Under Construction,1303.0,0,0,0,0,0,unfurnished,0
flat,smartworld 1dxp,sector 113,2.75,10589.0,0.0,4,4,20.0,East,Under Construction,2885.0,1,1,0,1,0,unfurnished,61
flat,ansal housing highland park,sector 103,1.25,6443.0,2.0,3,4,2.0,North-East,New Property,1464.0,0,0,0,1,0,unfurnished,139
flat,czar mahira homes 63a,sector 63,0.42,7407.0,3.0,2,2,-1.0,West,Under Construction,630.0,0,0,0,0,0,unfurnished,0
flat,breez global heights,sohna road,0.4,6421.0,0.0,2,1,4.0,North-East,New Property,615.0,0,0,0,0,0,unfurnished,53
flat,trisara our homes 3,sohna road,0.34,5405.0,2.0,2,1,0.0,East,New Property,699.0,0,0,0,0,0,unfurnished,0
flat,m3m soulitude,sector 89,1.25,8784.0,1.0,3,3,3.0,East,New Property,1288.0,1,0,0,0,1,unfurnished,69
flat,emaar mgf palm hills,sector 77,1.5,12744.0,1.0,3,3,4.0,North-East,Relatively New,1310.0,0,0,0,0,0,semifurnished,132
flat,ramprastha city,dwarka expressway,1.3,9286.0,1.0,3,2,3.0,East,Under Construction,1267.0,0,0,0,0,0,unfurnished,0
flat,pareena coban residences,sector 99,1.6,8000.0,0.0,3,3,6.0,North-East,Under Construction,1810.0,0,0,0,0,0,unfurnished,0
flat,la vida by tata housing,sector 113,1.5,11755.0,0.0,2,2,13.0,North-East,New Property,1418.0,0,0,0,0,0,unfurnished,70
flat,la vida by tata housing,sector 113,1.5,11755.0,0.0,2,2,13.0,North-East,New Property,1155.0,0,0,0,0,0,unfurnished,71
flat,godrej summit premia towers,sector 104,0.9,7149.0,0.0,2,0,16.0,East,Relatively New,1259.0,0,0,0,0,0,unfurnished,0
flat,ardee city,sector 52,1.5,9146.0,1.0,4,3,3.0,East,Old Property,1484.0,0,0,0,0,0,unfurnished,82
flat,m3m one key resiments,sector 67,0.8,13115.0,1.0,1,0,0.0,North,Relatively New,610.0,0,0,0,0,0,unfurnished,0
flat,ansal heights 86,sector 86,1.25,7396.0,0.0,2,1,11.0,North-East,New Property,1529.0,0,0,0,0,0,unfurnished,64
flat,mvn athens,sohna road,0.26,5394.0,1.0,2,1,2.0,East,Relatively New,535.0,0,0,0,0,0,unfurnished,33
flat,signature the serenas,sohna road,0.42,7910.0,0.0,2,1,12.0,East,New Property,590.0,0,0,0,0,0,semifurnished,68
flat,sushant lok 1 builder floors,sector 43,2.5,12920.0,2.0,3,2,2.0,North-East,New Property,195.0,0,0,0,0,0,unfurnished,0
flat,umang monsoon breeze,sector 78,0.9,4615.0,3.0,3,2,1.0,East,Moderately Old,1900.0,0,1,0,1,0,unfurnished,84
flat,gls avenue 51,sector 92,0.42,7107.0,0.0,2,1,4.0,East,Relatively New,657.0,1,0,0,1,0,unfurnished,47
flat,signature global solera,sector 107,0.5,7692.0,0.0,2,1,11.0,East,Relatively New,494.0,0,0,0,0,0,unfurnished,65
flat,supertech araville,sector 79,0.9,5882.0,0.0,2,3,5.0,East,Relatively New,1450.0,1,0,0,0,0,unfurnished,65
flat,greenopolis,sector 89,1.3,6806.0,3.0,3,4,1.0,South-West,New Property,2122.0,0,1,0,0,0,unfurnished,39
flat,central park flower valley aqua front towers,sector 33,1.7,9503.0,0.0,3,3,12.0,North-East,Under Construction,1619.0,0,0,0,0,0,unfurnished,44
flat,sare homes,sector 92,1.25,6200.0,0.0,3,0,16.0,East,Under Construction,2040.0,0,0,0,0,0,unfurnished,53
flat,vatika sovereign next sector-82 a gurgaon,sector 82,2.91,6700.0,1.0,4,3,6.0,East,Under Construction,3902.0,1,1,1,0,0,unfurnished,103
flat,smart world gems,sector 89,1.2,12526.0,1.0,3,3,3.0,East,Under Construction,1064.0,0,0,1,1,0,unfurnished,164
flat,micasa sec 68,sohna road,1.5,12245.0,0.0,2,3,11.0,East,New Property,1361.0,0,0,0,0,0,unfurnished,47
flat,eldeco accolade,sohna road,1.3,7424.0,0.0,3,4,10.0,East,Relatively New,1509.0,0,0,0,0,0,unfurnished,53
flat,hero homes,sector 104,1.75,10361.0,2.0,3,3,2.0,East,Under Construction,1529.0,0,0,0,0,0,unfurnished,52
flat,shyam sadan,sector 3,0.55,6471.0,0.0,2,1,4.0,West,Relatively New,778.0,1,0,0,0,0,semifurnished,81
flat,m3m heights,sector 65,2.5,13602.0,0.0,3,3,19.0,North-East,Under Construction,1654.0,0,0,0,0,0,unfurnished,68
flat,supertech hilltown,sector 2,0.8,5556.0,0.0,2,3,8.0,East,Moderately Old,1440.0,0,0,0,0,0,unfurnished,0
flat,raheja vedaanta,sector 108,0.7,4667.0,0.0,2,1,10.0,West,Moderately Old,1468.0,0,0,0,0,0,unfurnished,0
flat,bptp terra,sector 37,1.95,14444.0,1.0,3,3,7.0,North-East,Under Construction,1650.0,0,0,0,0,0,unfurnished,68
flat,green court,sector 90,0.45,7188.0,1.0,2,1,2.0,East,New Property,695.0,0,0,0,0,0,unfurnished,46
flat,m3m golf hills phase 1,sector 79,1.7,10828.0,0.0,2,3,10.0,East,Relatively New,1570.0,0,0,0,0,0,unfurnished,0
flat,pyramid urban homes 2,sector 86,0.5,9615.0,0.0,2,1,10.0,North-East,Relatively New,578.0,0,0,0,0,0,unfurnished,20
flat,m3m heights,sector 65,2.8,14997.0,0.0,3,3,20.0,North-East,Under Construction,1867.0,0,0,0,0,0,unfurnished,122
flat,godrej nature plus,sector 33,1.45,15659.0,0.0,2,4,20.0,North-East,Under Construction,118.0,1,0,0,0,0,unfurnished,165
flat,smart world orchard,sector 61,2.2,13497.0,1.0,3,2,3.0,East,Under Construction,1811.0,0,0,0,0,0,unfurnished,37
flat,ashiana anmol,sohna road,0.9,9464.0,0.0,2,2,13.0,South,Relatively New,1105.0,0,0,0,0,0,semifurnished,160
flat,signature signum 95a,sector 95,0.4,7782.0,1.0,2,2,3.0,East,New Property,571.0,0,0,0,0,0,unfurnished,47
flat,umang winter hills,sector 77,1.35,7781.0,0.0,3,4,7.0,North-East,New Property,1451.0,0,0,1,0,0,semifurnished,117
flat,aardhya homesh,sector 67,1.85,8043.0,1.0,4,0,4.0,East,Relatively New,2555.0,0,0,0,0,0,unfurnished,0
flat,rof ananda,sector 95,0.25,6579.0,0.0,1,1,4.0,North,New Property,344.0,0,0,0,0,0,unfurnished,0
flat,smart world gems,sector 89,0.88,7964.0,1.0,2,3,2.0,East,New Property,1228.0,1,0,0,0,0,unfurnished,47
flat,assotech blith,sector 99,1.15,6594.0,1.0,2,2,2.0,North-East,New Property,1235.0,0,0,0,0,1,unfurnished,84
flat,raheja vanya,sector 99,0.85,6789.0,1.0,2,2,3.0,West,New Property,1133.0,0,0,0,0,0,unfurnished,64
flat,vatika inxt floors,sector 82,0.75,7500.0,2.0,2,2,1.0,East,Relatively New,1000.0,0,0,0,0,0,unfurnished,0
flat,palam vihar society,sector 2,3.35,7444.0,2.0,4,4,2.0,East,New Property,5000.0,1,0,0,0,0,unfurnished,88
flat,godrej oasis,sector 88,1.5,8108.0,0.0,3,4,11.0,North-East,New Property,1674.0,0,0,0,0,0,unfurnished,51
flat,dlf new town heights,sector 91,1.65,6346.0,0.0,4,4,11.0,West,Moderately Old,2139.0,0,1,0,0,0,unfurnished,95
flat,dlf new town heights,sector 91,2.0,6966.0,0.0,4,4,16.0,East,Moderately Old,2468.0,1,1,0,1,0,unfurnished,83
flat,supertech hues,sector 68,0.9,7627.0,2.0,2,2,1.0,East,New Property,1311.0,0,0,0,0,0,unfurnished,47
flat,krrish florence estate,sector 70,1.25,6702.0,0.0,3,3,18.0,North-East,Under Construction,1688.0,0,0,0,0,0,unfurnished,64
flat,piedmont taksila heights,sector 37,1.0,6506.0,0.0,3,4,8.0,North-East,Relatively New,1708.0,0,0,0,0,0,semifurnished,53
flat,experion heartsong,dwarka expressway,1.08,6150.0,4.0,3,0,7.0,East,Under Construction,1758.0,0,0,0,0,0,unfurnished,0
flat,ss the leaf,sector 85,2.15,8929.0,2.0,5,3,2.0,East,New Property,2179.0,0,0,0,0,0,unfurnished,62
flat,m3m urbana,sector 67,1.0,12107.0,0.0,1,1,17.0,South,Relatively New,826.0,0,0,0,0,0,unfurnished,53
flat,aipl zen residences,sector 70,1.65,13074.0,0.0,2,3,23.0,North-West,New Property,1142.0,0,0,0,0,0,unfurnished,113
flat,dlf regal gardens,sector 90,1.79,8081.0,0.0,3,4,10.0,North-East,Moderately Old,2461.0,0,0,0,0,0,unfurnished,78
flat,godrej air,sector 85,1.8,13139.0,0.0,3,3,30.0,East,Under Construction,141.0,0,0,0,0,0,unfurnished,64
flat,suncity vatsal valley,gwal pahari,1.45,10140.0,1.0,3,3,4.0,North-East,Under Construction,1430.0,0,0,0,0,0,unfurnished,53
flat,project krishna colony,sector 7,0.36,5143.0,2.0,2,1,0.0,North-East,Relatively New,700.0,0,0,0,0,0,unfurnished,0
flat,mvn athens,sohna road,0.25,4259.0,2.0,2,1,0.0,East,Relatively New,587.0,0,0,0,0,0,unfurnished,50
flat,m3m antalya hills,sector 79,1.15,7497.0,3.0,3,4,1.0,East,Under Construction,1200.0,1,0,0,0,0,unfurnished,74
flat,central park flower valley,sohna road,1.65,17442.0,3.0,3,0,1.0,East,Relatively New,1051.0,0,0,0,0,0,unfurnished,73
flat,m3m capital,sector 113,2.9,12620.0,0.0,4,4,11.0,North,Under Construction,2553.0,1,1,0,0,0,unfurnished,53
flat,ansal heights,sector 92,0.6,4545.0,0.0,2,3,11.0,East,Under Construction,1195.0,0,0,0,0,1,unfurnished,38
flat,malibu towne,sector 47,2.4,10000.0,3.0,3,0,0.0,West,Moderately Old,2666.0,0,0,0,0,0,unfurnished,21
flat,aipl zen residences,sector 70,1.25,9905.0,0.0,2,3,19.0,North-East,Relatively New,1402.0,0,0,0,0,0,unfurnished,0
flat,m3m heights,sector 65,2.15,15003.0,0.0,2,4,28.0,East,Relatively New,1433.0,0,0,0,0,0,unfurnished,68
flat,hcbs sports ville,sohna road,0.29,3973.0,0.0,2,1,4.0,East,Relatively New,743.0,0,0,0,0,0,unfurnished,0
flat,hcbs sports ville,sohna road,0.38,5067.0,0.0,2,2,9.0,East,Relatively New,750.0,0,0,0,0,0,unfurnished,0
flat,assotech blith,sector 99,1.6,6667.0,0.0,4,0,15.0,North-East,New Property,2400.0,0,0,0,0,0,unfurnished,63
flat,pareena mi casa,sector 68,1.7,8504.0,2.0,4,3,2.0,East,New Property,1809.0,0,0,0,0,0,unfurnished,64
flat,suncity heights,sector 54,3.25,14118.0,3.0,3,4,0.0,East,Old Property,2558.0,0,0,0,1,0,semifurnished,154
flat,lotus homz,sector 111,0.6,8451.0,0.0,2,3,9.0,East,New Property,789.0,0,0,0,0,0,unfurnished,62
flat,ramson kshitij sec-95 gurugram,sector 95,0.27,2700.0,2.0,2,0,1.0,West,New Property,758.0,0,0,0,0,0,unfurnished,0
flat,maruti vihar colony,sector 28,0.95,8887.0,2.0,1,1,1.0,East,Old Property,1188.0,0,0,0,0,0,unfurnished,68
flat,m3m heights,sector 65,2.65,18493.0,0.0,2,3,4.0,North-East,New Property,1433.0,1,0,0,0,0,unfurnished,41
flat,supertech basera,sector 79,0.36,7643.0,0.0,2,1,4.0,East,New Property,546.0,0,0,0,0,0,unfurnished,80
flat,signature global the millennia,sector 37,0.55,9167.0,1.0,2,3,3.0,North-East,New Property,543.0,0,0,0,0,0,unfurnished,60
flat,m3m soulitude,sector 89,1.32,16923.0,3.0,3,3,1.0,East,Under Construction,867.0,0,0,0,0,0,unfurnished,70
flat,raheja vanya,sector 99,0.59,3976.0,2.0,2,3,1.0,East,Under Construction,1133.0,0,0,0,0,1,unfurnished,118
flat,"ganpati apartment  2, laxman vihar phase 1",laxma,0.45,4707.0,2.0,2,1,0.0,East,Relatively New,944.0,0,0,0,0,0,semifurnished,51
flat,ramprastha the atrium,sector 37,0.9,6224.0,0.0,3,2,13.0,South-East,Relatively New,1185.0,0,0,0,0,0,unfurnished,41
flat,m3m golfestate,sector 79,1.4,10000.0,0.0,2,2,4.0,East,Relatively New,1555.0,1,1,1,0,0,unfurnished,97
flat,eldeco accolade,sohna road,0.95,6543.0,0.0,2,4,6.0,East,New Property,1129.0,1,0,0,0,0,semifurnished,58
flat,m3m heights,sector 65,3.0,17996.0,0.0,3,3,20.0,South-East,Under Construction,1667.0,0,0,0,0,0,unfurnished,84
flat,m3m heights,sector 65,3.67,17990.0,0.0,3,2,27.0,North-East,Under Construction,2040.0,0,1,0,0,0,unfurnished,47
flat,vatika sovereign next,sector 82,3.85,7500.0,1.0,6,4,6.0,East,New Property,5711.0,0,1,0,1,0,semifurnished,165
flat,m3m heights,sector 65,3.29,17998.0,0.0,3,3,33.0,East,New Property,1828.0,0,0,0,0,0,unfurnished,53
flat,m3m heights,sector 65,2.33,18477.0,0.0,2,3,35.0,North-East,Under Construction,1141.0,0,0,0,0,0,unfurnished,53
flat,m3m heights,sector 65,2.79,14170.0,0.0,3,3,26.0,East,New Property,1969.0,0,0,0,0,0,unfurnished,20
flat,allure homes,sector 12,0.72,7273.0,1.0,2,1,2.0,North-East,Relatively New,1100.0,0,0,0,0,1,semifurnished,22
flat,zara aavaas,sector 104,0.4,7030.0,0.0,2,1,4.0,North,Relatively New,514.0,0,0,0,0,0,unfurnished,55
flat,sidhartha ncr one phase,sector 95,0.56,4106.0,0.0,2,2,10.0,North,Relatively New,1234.0,0,0,0,0,0,semifurnished,71
flat,chd avenue,sector 71,1.1,6790.0,0.0,3,3,11.0,North-East,Relatively New,1466.0,0,0,0,0,1,unfurnished,90
flat,ramprastha the edge towers,sector 37,0.71,5420.0,0.0,2,3,10.0,South-East,New Property,1100.0,0,0,0,0,1,unfurnished,51
flat,supertech araville,sector 79,0.78,6023.0,2.0,2,4,0.0,East,New Property,1172.0,0,0,0,0,1,unfurnished,91
flat,imperia aashiyara,sector 37,0.4,5882.0,1.0,2,3,3.0,North-East,Under Construction,755.0,0,0,0,0,0,unfurnished,162
flat,la vida by tata housing,sector 113,1.85,11716.0,0.0,2,2,7.0,East,New Property,1429.0,0,0,0,0,0,unfurnished,20
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12182.0,0.0,2,1,8.0,North-East,Under Construction,817.0,0,0,0,0,0,unfurnished,139
flat,smart world orchard,sector 61,1.41,12250.0,1.0,2,2,2.0,East,Under Construction,1150.0,1,0,0,0,0,unfurnished,92
flat,supertech araville,sector 79,1.45,7455.0,1.0,3,3,3.0,North,Relatively New,2161.0,0,0,0,0,0,unfurnished,0
flat,smart world orchard,sector 61,2.2,13497.0,3.0,3,2,1.0,North-East,Under Construction,1778.0,0,0,0,0,0,unfurnished,53
flat,unitech the residences,sector 33,1.1,9910.0,0.0,2,3,9.0,East,Moderately Old,1100.0,0,0,0,0,0,semifurnished,47
flat,emaar imperial gardens,sector 102,2.05,9875.0,0.0,4,4,14.0,South,Relatively New,2250.0,0,1,0,0,0,unfurnished,133
flat,sare homes,sector 92,0.6,5000.0,1.0,2,3,4.0,East,Moderately Old,1333.0,0,0,0,0,0,unfurnished,53
flat,greenopolis,sector 89,0.8,4819.0,0.0,3,3,8.0,East,Under Construction,1502.0,1,0,0,0,1,unfurnished,71
flat,pivotal devaan,sector 84,0.41,7033.0,0.0,2,2,10.0,East,New Property,565.0,0,0,0,0,0,semifurnished,27
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5889.0,1.0,2,1,3.0,East,Relatively New,1000.0,0,0,0,0,0,unfurnished,67
flat,signature global park 4,sector 36,0.82,7586.0,2.0,2,2,2.0,North,New Property,850.0,0,0,0,0,0,unfurnished,13
flat,chd avenue,sector 71,1.0,6734.0,1.0,3,4,3.0,North,Relatively New,1344.0,0,0,0,0,0,unfurnished,7
flat,park royal apartment,sector 56,1.85,9024.0,0.0,4,3,7.0,North,Old Property,2278.0,0,1,0,0,0,semifurnished,82
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,2.0,3,2,2.0,West,Relatively New,1972.0,0,0,0,0,0,semifurnished,140
flat,signature global the millennia,sector 37,0.55,9167.0,1.0,2,3,3.0,North-East,New Property,610.0,0,0,0,0,0,unfurnished,91
flat,m3m heights,sector 65,2.29,15980.0,0.0,2,3,8.0,North-East,Under Construction,1592.0,1,0,0,0,0,unfurnished,20
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,0.0,2,2,12.0,North-East,New Property,747.0,0,0,0,0,0,unfurnished,62
flat,tulip monsella,sector 53,8.25,28004.0,0.0,4,3,8.0,North-East,Under Construction,2661.0,0,1,0,0,0,unfurnished,51
flat,shyamkunj ashok vihar pahse 2,sector 3,0.3,4444.0,2.0,2,1,1.0,East,Relatively New,750.0,0,0,0,0,0,unfurnished,21
flat,godrej nature plus,sector 33,1.65,14335.0,2.0,2,3,1.0,East,Under Construction,1279.0,0,0,0,0,0,unfurnished,58
flat,m3m heights,sector 65,1.99,15794.0,0.0,2,2,26.0,North-East,Under Construction,1140.0,0,0,0,0,0,unfurnished,68
flat,m3m the marina,sector 68,1.0,12500.0,0.0,2,3,21.0,East,Relatively New,889.0,0,0,0,0,0,unfurnished,50
flat,emaar digihomes,sector 62,4.25,26562.0,0.0,3,3,8.0,East,Under Construction,1600.0,1,0,0,0,0,unfurnished,24
flat,umang monsoon breeze,sector 78,1.25,5000.0,2.0,4,3,2.0,East,Relatively New,2300.0,0,1,0,1,1,unfurnished,64
flat,mapsko paradise,sector 83,0.95,6300.0,3.0,3,3,1.0,South-West,Moderately Old,1489.0,0,0,0,0,0,unfurnished,0
flat,tata primanti,sector 72,4.1,14099.0,0.0,5,4,39.0,North-East,New Property,2629.0,0,1,0,0,1,unfurnished,131
flat,mrg world ultimus,sector 90,0.5,6983.0,2.0,2,2,1.0,North-East,Under Construction,795.0,0,0,0,0,0,unfurnished,25
flat,sonata group housing gh 24,manesar,1.65,5893.0,0.0,3,3,8.0,East,New Property,3111.0,0,1,0,0,0,unfurnished,26
flat,bptp pedestal,sector 70,1.6,10159.0,2.0,3,3,2.0,North-East,New Property,1750.0,0,1,0,0,1,unfurnished,90
flat,smart world orchard,sector 61,2.1,13752.0,1.0,2,3,3.0,South,Under Construction,1534.0,0,0,0,0,0,unfurnished,182
flat,hsiidc sidco aravali,manesar,0.9,3648.0,1.0,4,3,7.0,East,Moderately Old,2233.0,0,0,0,0,0,unfurnished,0
flat,godrej aria,sector 79,1.1,7774.0,0.0,2,4,4.0,North-East,New Property,1223.0,0,0,0,0,0,unfurnished,53
flat,assotech blith,sector 99,0.92,6740.0,0.0,2,4,22.0,North-East,Under Construction,1235.0,0,0,0,0,0,unfurnished,61
flat,sare crescent parc,sector 92,0.7,5556.0,0.0,3,2,14.0,East,Under Construction,140.0,0,0,0,0,0,unfurnished,50
flat,unitech vistas,sector 70,0.99,6326.0,0.0,4,2,11.0,North-East,Under Construction,1416.0,0,0,0,0,0,unfurnished,0
flat,supertech araville,sector 79,0.71,6063.0,0.0,2,4,17.0,North,New Property,1280.0,0,0,0,0,1,unfurnished,65
flat,ansal housing highland park,sector 103,0.88,6428.0,1.0,2,3,3.0,North-East,New Property,1232.0,0,0,0,0,0,unfurnished,63
flat,tulip white,sector 69,0.91,6863.0,0.0,2,2,12.0,North-East,Moderately Old,1473.0,0,0,0,0,0,unfurnished,57
flat,mapsko casa bella,sector 82,1.25,6378.0,0.0,4,4,8.0,East,Under Construction,1774.0,0,0,0,0,0,unfurnished,65
flat,unitech uniworld gardens,sector 47,1.05,10532.0,1.0,2,2,3.0,North-East,Relatively New,1108.0,0,0,0,0,0,semifurnished,33
flat,ild grand,sector 37,0.66,5038.0,0.0,2,4,14.0,North-East,Relatively New,1310.0,0,0,0,0,0,unfurnished,60
flat,m3m capital,sector 113,1.83,13969.0,0.0,2,0,7.0,North-East,Relatively New,1310.0,0,0,0,0,0,unfurnished,68
flat,unitech vistas,sector 70,0.53,4801.0,0.0,2,2,9.0,North-East,Under Construction,991.0,0,0,0,0,1,unfurnished,30
flat,ramprastha the edge towers,sector 37,0.8,5797.0,1.0,2,3,2.0,North-East,Relatively New,1300.0,0,0,0,0,0,semifurnished,96
flat,smart world gems,sector 89,1.71,12000.0,1.0,2,0,3.0,East,New Property,1423.0,0,0,0,0,0,unfurnished,66
flat,sapphire eighty three,sector 83,0.65,9286.0,0.0,1,0,6.0,South-West,Relatively New,700.0,0,0,0,0,0,unfurnished,0
flat,pareena coban residences,sector 99,1.3,6510.0,0.0,3,0,16.0,North-East,New Property,1997.0,0,0,0,0,0,unfurnished,0
flat,sare crescent parc,sector 92,0.82,5384.0,0.0,3,4,12.0,West,Relatively New,1523.0,0,0,0,0,0,unfurnished,0
flat,dlf the grove,sector 54,5.7,41245.0,3.0,3,3,1.0,East,Moderately Old,1382.0,0,0,0,0,0,unfurnished,60
flat,baani city center,sector 63,0.88,10945.0,0.0,1,2,4.0,West,Under Construction,804.0,0,0,0,0,0,unfurnished,0
flat,indiabulls enigma,sector 110,4.0,9850.0,0.0,4,3,17.0,East,New Property,3350.0,0,0,0,0,0,unfurnished,65
flat,ss the leaf,sector 85,1.93,8075.0,0.0,4,3,7.0,North-East,Relatively New,2400.0,0,1,0,0,0,semifurnished,216
flat,smart world one dxp,sector 113,3.45,13269.0,0.0,4,3,11.0,South-East,Under Construction,2353.0,1,1,0,0,0,unfurnished,199
flat,sukhshanti apartment,sector 56,1.7,7727.0,1.0,3,3,4.0,South,Moderately Old,2200.0,1,0,0,0,0,unfurnished,53
flat,m3m golfestate,sector 65,6.15,15999.0,3.0,5,4,1.0,West,Relatively New,4271.0,0,1,0,0,0,unfurnished,53
flat,bestech park view residency,sector 2,1.4,7865.0,0.0,3,4,6.0,North,Old Property,1611.0,0,0,0,0,0,semifurnished,129
flat,ss almeria,sector 84,1.48,7400.0,3.0,3,2,1.0,South-West,New Property,1624.0,0,1,1,0,0,semifurnished,159
flat,jmd gardens,sector 33,3.25,7509.0,0.0,4,4,17.0,South-East,Old Property,4808.0,0,1,0,0,0,furnished,149
flat,ireo victory valley,sector 67,3.49,12998.0,0.0,3,3,19.0,South-East,Relatively New,2724.0,0,1,0,0,0,unfurnished,136
flat,emaar digihomes,sector 62,2.15,14257.0,0.0,2,3,31.0,East,Under Construction,1675.0,0,0,0,0,0,unfurnished,121
flat,godrej nature plus,sector 33,1.4,9333.0,0.0,2,3,14.0,North-East,Under Construction,1448.0,0,0,0,0,0,unfurnished,78
flat,dlf carlton estate,sector 43,2.0,14215.0,1.0,3,2,5.0,South-West,Moderately Old,1273.0,0,0,0,0,0,unfurnished,83
flat,smart world orchard,sector 61,2.3,14110.0,2.0,3,2,2.0,East,Under Construction,1475.0,1,0,0,0,0,unfurnished,101
flat,signature global park,sohna road,0.54,7248.0,2.0,1,3,1.0,East,New Property,828.0,0,0,0,0,0,unfurnished,77
flat,railway officers rpf society,sector 9,1.25,6921.0,4.0,3,3,1.0,South-West,Old Property,2006.0,0,1,0,0,0,unfurnished,39
flat,godrej air,sector 85,1.05,10606.0,0.0,2,1,15.0,East,Under Construction,97.0,0,0,0,0,0,unfurnished,57
flat,emaar mgf palm hills,sector 77,1.25,8621.0,3.0,4,3,1.0,West,Relatively New,1611.0,0,1,0,0,0,semifurnished,143
flat,maruti vihar,sector 28,1.0,9091.0,1.0,1,1,1.0,North,Old Property,996.0,1,0,0,1,0,semifurnished,91
